game_key,steam_appid,name,type,is_free,required_age,initial_price,price_tier,controller_support,dlc_count,achievements_total,content_depth_tier,language_count,price_currency,is_premium
11915,1366150,Greedy Dungeon,game,0,0,45.0,1-99,0,0,22,medium,2,THB,0
11916,1379580,Arosia,game,1,0,0.0,Free,0,0,0,low,1,FREE,0
11917,1409180,Of Mice and Moggies,game,0,0,179.0,100-199,0,0,0,low,4,THB,0
11918,1422210,Throw Me in the River,game,0,0,63.0,1-99,0,1,0,low,1,THB,0
11919,1475170,Boots Versus Plants,game,0,0,23.0,1-99,0,0,21,medium,9,THB,0
11920,1494680,BasCatball Jupiter: Basketball & Cat,game,0,0,47.0,1-99,0,0,71,very high,2,THB,0
11921,1542850,Destroy The Cubes,game,0,0,23.0,1-99,0,0,63,very high,1,THB,0
11922,1630360,Matanga 2,game,0,0,199.0,200-299,0,0,3,low,5,THB,0
11923,1645720,HELPLESS,game,0,0,45.0,1-99,0,0,0,low,1,THB,0
11924,1655700,Mrs.Cat In Mars,game,0,0,23.0,1-99,1,0,10,low,29,THB,0
11925,1694550,Hype Prototype,game,0,0,115.0,100-199,0,0,26,medium,7,THB,0
11926,1726590,Marble Mage,game,0,0,63.0,1-99,0,0,7,low,1,THB,0
11927,1733610,Alpine - The Simulation Game,game,0,0,400.0,300-499,0,0,12,medium,10,THB,1
11928,1871500,One Line: Letters and Codes,game,0,0,47.0,1-99,1,0,10,low,4,THB,0
11929,1874010,Robert: Space Stories and Battles,game,0,0,45.0,1-99,0,0,8,low,1,THB,0
11930,1876390,Stakeholder Game,game,0,0,189.0,100-199,0,0,0,low,27,THB,0
11931,1904280,Feartress,game,0,0,139.0,100-199,0,0,63,very high,1,THB,0
11932,1912490,Koncolos,game,0,0,115.0,100-199,0,0,3,low,2,THB,0
11933,1919060,Kly-Kly,game,0,0,115.0,100-199,0,0,0,low,103,THB,0
11934,1988600,The Devil's Chosen,game,0,0,179.0,100-199,0,0,8,low,2,THB,0
11935,325260,PANZER BALL,game,0,0,99.0,100-199,1,0,0,low,1,THB,0
11936,789160,Plastic Rebellion,game,0,0,189.0,100-199,0,0,64,very high,6,THB,0
11937,1177610,Katana Kata,game,0,0,315.0,300-499,0,0,13,medium,4,THB,0
11938,1227000,Black Butterfly,game,0,0,45.0,1-99,0,0,0,low,1,THB,0
11939,1256710,Super Arcade Soccer 2021,game,0,0,119.0,100-199,1,0,10,low,9,THB,0
11940,1290200,Beautycopter,game,1,0,0.0,Free,0,0,21,medium,1,FREE,0
11941,1293000,Hyzer Sky,game,0,0,239.0,200-299,0,0,0,low,1,THB,0
11942,1332470,Gladiator Guild Manager: Prologue,game,1,0,0.0,Free,0,0,6,low,16,FREE,0
11943,1344790,Unsung Kingdom,game,1,0,0.0,Free,0,1,7,medium,2,FREE,0
11944,1363980,时之痕 Trace Of Time,game,0,0,139.0,100-199,0,0,11,medium,3,THB,0
11945,1370250,Super Nate Adventure,game,1,0,0.0,Free,1,0,18,medium,1,FREE,0
11946,1424070,Blocks Stacking,game,0,0,23.0,1-99,1,0,0,low,1,THB,0
11947,1435480,10mg: Sealed Estate,game,0,0,45.0,1-99,0,0,0,low,1,THB,0
11948,1447060,Jad,game,0,0,349.0,300-499,0,0,20,medium,29,THB,0
11949,1484050,MADE : Interactive Movie – 01. Run away!,game,0,0,179.0,100-199,0,0,0,low,2,THB,0
11950,1504550,循环世界,game,1,0,0.0,Free,0,0,0,low,1,FREE,0
11951,1523010,Puppy Pipy,game,0,0,119.0,100-199,1,0,0,low,7,THB,0
11952,1592650,Olobollo,game,0,0,119.0,100-199,1,0,0,low,1,THB,0
11953,1661360,Leman,game,0,0,319.0,300-499,0,0,57,high,1,THB,0
11954,1688200,War Of Gold,game,0,0,115.0,100-199,0,0,14,medium,1,THB,0
11955,1810810,Underwater World,game,0,0,46.0,1-99,0,0,0,low,1,THB,0
11956,1815400,SKAZKA,game,0,0,23.0,1-99,0,0,34,high,1,THB,0
11957,1819860,Thalamus,game,1,0,0.0,Free,0,0,11,medium,1,FREE,0
11958,1918400,SECOND WORLD,game,0,0,400.0,300-499,0,0,0,low,2,THB,1
11959,1946810,心Soul,game,0,0,43.0,1-99,0,0,0,low,5,THB,0
11960,1995680,Twilight bride :VORMSLEGEND,game,0,0,199.0,200-299,0,0,8,low,3,THB,0
11961,2113580,Haste-Miner 2,game,0,0,47.0,1-99,0,0,69,very high,1,THB,0
11962,2200580,Pocky & Rocky Reshrined,game,0,0,590.0,500-799,0,0,18,medium,7,THB,1
11963,2250060,I commissioned some bees 0,game,1,0,0.0,Free,0,0,11,medium,11,FREE,0
11964,434190,Follia - Dear father,game,0,0,289.0,200-299,1,1,15,medium,12,THB,0
11965,645650,Chickens Madness,game,0,0,189.0,100-199,0,0,18,medium,15,THB,0
11966,1234750,Penguin's Dogma｜獄門ペンギン,game,0,0,155.0,100-199,0,0,7,low,2,THB,0
11967,985000,Potion Paws,game,0,0,189.0,100-199,0,0,0,low,1,THB,0
11968,1353370,The Peresmeshnik,game,1,0,0.0,Free,0,0,13,medium,1,FREE,0
11969,1037910,Paw Paw Paw,game,0,0,189.0,100-199,1,0,39,high,15,THB,0
11970,1043870,Dark Forest,game,0,0,99.0,100-199,1,0,13,medium,7,THB,0
11971,1135070,Moeras,game,0,0,69.0,1-99,0,0,8,low,1,THB,0
11972,1178050,狐の旅路,game,1,0,0.0,Free,0,0,0,low,2,FREE,0
11973,1200420,Awesome Pea 2,game,0,0,115.0,100-199,0,0,26,medium,15,THB,0
11974,1214600,Bandapes,game,0,0,69.0,1-99,0,0,3,low,1,THB,0
11975,1247640,Dwarf Shop,game,0,0,189.0,100-199,0,0,30,medium,7,THB,0
11976,1252250,Rebornia - MMORPG 2D,game,1,0,0.0,Free,0,0,13,medium,30,FREE,0
11977,1278370,Lost Circus VR - The Prologue,game,0,0,99.0,100-199,0,0,0,low,2,THB,0
11978,1292880,Hit Zero: Chronos,game,0,0,115.0,100-199,0,0,21,medium,6,THB,0
11979,1299480,The Fabled Woods,game,0,0,220.0,200-299,0,2,12,medium,7,THB,0
11980,1341710,Nightmare Zone,game,1,0,0.0,Free,0,0,0,low,1,FREE,0
11981,1350080,ABC: AUDIO REACTIVE BEAT CIRCLE,game,1,0,0.0,Free,1,1,0,low,1,FREE,0
11982,1411200,Critter Clicker,game,1,0,0.0,Free,0,0,0,low,1,FREE,0
11983,1417610,After You,game,0,0,155.0,100-199,1,0,4,low,3,THB,0
11984,1420580,Daikaiju Daikessen: Versus,game,1,0,0.0,Free,0,0,0,low,1,FREE,0
11985,1467410,Isekai Eternal Alpha,game,1,0,0.0,Free,0,0,0,low,1,FREE,0
11986,1470920,"Howdy, Jacob!",game,0,0,47.0,1-99,0,0,0,low,1,THB,0
11987,1501100,Key Escape,game,0,0,23.0,1-99,0,0,6,low,2,THB,0
11988,1513310,Blockee - Sliding Puzzle,game,0,0,47.0,1-99,0,0,10,low,12,THB,0
11989,1690270,Amazing Superhero Squad,game,0,0,139.0,100-199,0,0,19,medium,2,THB,0
11990,1693250,Ancient Wars: Sparta Definitive Edition,game,0,0,329.0,300-499,0,0,0,low,12,THB,0
11991,1753530,Memories Of Loneliness,game,0,0,85.0,1-99,0,0,0,low,1,THB,0
11992,2011860,Refund Me If You Can,game,0,0,99.0,100-199,0,0,9,low,1,THB,0
11993,2020490,風色幻想2:Alive,game,0,0,98.0,1-99,0,0,0,low,2,THB,0
11994,2069420,Fossil Finder,game,0,0,155.0,100-199,0,0,0,low,2,THB,0
11995,2207070,Social Credit Simulator,game,0,0,115.0,100-199,0,0,7,low,103,THB,0
11996,2210710,Zombie Shooting Star: ARCADE,game,0,0,69.0,1-99,0,0,42,high,5,THB,0
11997,2261070,Chinese Rail SIm,game,0,0,69.0,1-99,0,0,0,low,2,THB,0
11998,346330,BrainBread 2,game,1,0,0.0,Free,0,0,100,very high,19,FREE,0
11999,867660,NYKRA: Before,game,1,0,0.0,Free,0,0,0,low,1,FREE,0
12000,1059890,Devious Dungeon 2,game,0,0,179.0,100-199,0,0,25,medium,6,THB,0
12001,1098292,DOOM Eternal: The Ancient Gods - Part One,game,0,0,330.0,300-499,0,0,0,low,13,THB,0
12002,1199060,Coin Pickers,game,1,0,0.0,Free,0,0,0,low,1,FREE,0
12003,1219500,Basketball Madness,game,0,0,99.0,100-199,0,0,0,low,1,THB,0
12004,1221440,Path of Redemption,game,0,0,139.0,100-199,1,0,0,low,3,THB,0
12005,1265410,Computer Physics Simulator 2020,game,0,0,69.0,1-99,0,0,19,medium,1,THB,0
12006,1269240,Damn Dolls,game,0,0,47.0,1-99,0,0,12,medium,2,THB,0
12007,1297320,ACT,game,0,0,220.0,200-299,0,0,6,low,1,THB,0
12008,1305720,Delores: A Thimbleweed Park Mini-Adventure,game,1,0,0.0,Free,0,0,0,low,1,FREE,0
12009,1328710,Capsule Hotel Simulator,game,0,0,23.0,1-99,0,0,0,low,1,THB,0
12010,1367220,Wild Gun,game,0,0,315.0,300-499,0,0,0,low,1,THB,0
12011,1375450,7 Roses - A Darkness Rises,game,0,0,179.0,100-199,0,0,0,low,1,THB,0
12012,1380150,Sword Game,game,1,0,0.0,Free,1,0,85,very high,1,FREE,0
12013,1416210,Pantyhose Test Girl,game,0,0,99.0,100-199,0,0,0,low,2,THB,0
12014,1421410,Nectar of the Gods,game,1,0,0.0,Free,1,2,12,medium,1,FREE,0
12015,1433430,Level 20,game,0,0,23.0,1-99,0,0,0,low,2,THB,0
12016,1452000,"It's Six Random Characters and a Single Floor Dungeon, That's the Whole Game",game,0,0,99.0,100-199,0,0,0,low,1,THB,0
12017,1452280,Devastator,game,0,0,139.0,100-199,1,0,20,medium,7,THB,0
12018,1482720,The Scary Square,game,1,0,0.0,Free,0,0,0,low,1,FREE,0
12019,1490860,Til Nord,game,1,0,0.0,Free,0,0,31,high,2,FREE,0
12020,1610790,Cossack and Magic,game,0,0,23.0,1-99,0,0,4,low,1,THB,0
12021,1680020,Oath of Miko,game,0,0,47.0,1-99,0,0,7,low,1,THB,0
12022,1684210,Horror Villa 恐怖撤锁,game,1,0,0.0,Free,0,0,0,low,2,FREE,0
12023,1731040,Shawarma or Shaverma,game,0,0,189.0,100-199,0,0,0,low,2,THB,0
12024,1738100,Puzzle Light: Connect,game,0,0,23.0,1-99,1,0,50,high,1,THB,0
12025,1763150,Everglow,game,1,0,0.0,Free,0,2,15,medium,2,FREE,0
12026,1881180,Aery - Calm Mind 2,game,0,0,189.0,100-199,1,0,15,medium,1,THB,0
12027,1906140,SEARCH ALL - BERRIES,game,0,0,69.0,1-99,1,0,10,low,29,THB,0
12028,2070880,Creative Console,game,0,0,115.0,100-199,0,0,10,low,11,THB,0
12029,2072830,Dr.Pumpkin Chapter 2: The SCP hunt,game,1,0,0.0,Free,0,2,15,medium,1,FREE,0
12030,2104770,Car Wash Simulator,game,0,0,23.0,1-99,0,0,0,low,3,THB,0
12031,880750,Astra Exodus,game,0,0,590.0,500-799,0,0,55,high,3,THB,1
12032,966470,Tale of Ninja: Fall of the Miyoshi,game,0,0,99.0,100-199,0,0,11,medium,4,THB,0
12033,1055240,Hollow 2,game,0,0,289.0,200-299,1,0,18,medium,1,THB,0
12034,1120690,Knock Harder: Useless,game,1,0,0.0,Free,0,0,14,medium,2,FREE,0
12035,1158410,Mole Game,game,1,0,0.0,Free,0,0,1,low,1,FREE,0
12036,1219060,Missy's Transformation Tournament,game,1,0,0.0,Free,0,1,42,high,1,FREE,0
12037,1309700,Devil's dream,game,0,0,23.0,1-99,0,0,0,low,1,THB,0
12038,1336450,Poco In,game,1,0,0.0,Free,0,0,0,low,8,FREE,0
12039,1337030,En-Train,game,0,0,95.0,1-99,1,0,22,medium,4,THB,0
12040,1346600,Elli,game,0,0,63.0,1-99,1,0,0,low,6,THB,0
12041,1355440,开局一把剑,game,0,0,45.0,1-99,0,0,0,low,1,THB,0
12042,1358630,Ski Doom VR,game,1,0,0.0,Free,0,0,0,low,1,FREE,0
12043,1362400,Critical Zone,game,0,0,63.0,1-99,1,0,40,high,1,THB,0
12044,1370770,Let It Go - How to realize your dreams,game,0,0,189.0,100-199,1,1,12,medium,2,THB,0
12045,1419350,Outbreak: Endless Nightmares,game,0,0,239.0,200-299,0,0,11,medium,1,THB,0
12046,1427210,From the Shadows,game,1,0,0.0,Free,1,0,0,low,1,FREE,0
12047,1454520,MONOLISK,game,1,0,0.0,Free,0,1,0,low,5,FREE,0
12048,1527260,The Last Town: Excape,game,0,0,23.0,1-99,0,0,0,low,2,THB,0
12049,1559920,The Game For Skippers,game,0,0,23.0,1-99,0,2,100,very high,1,THB,0
12050,1570120,BUNKER,game,0,0,45.0,1-99,0,0,0,low,1,THB,0
12051,1580560,Puzzledorf,game,0,0,205.0,200-299,1,1,66,very high,1,THB,0
12052,1628890,NecroBoy : Path to Evilship,game,0,0,220.0,200-299,1,0,13,medium,9,THB,0
12053,1712810,Minimal Crypt,game,0,0,119.0,100-199,0,1,16,medium,3,THB,0
12054,1728460,阴缘,game,0,0,85.0,1-99,0,0,16,medium,1,THB,0
12055,1791460,Cinemoji: Halloween,game,0,0,21.0,1-99,0,1,14,medium,2,THB,0
12056,1805390,Follow the Black Kitten,game,1,0,0.0,Free,0,0,12,medium,2,FREE,0
12057,1871990,Engine Evolution 2022,game,1,0,0.0,Free,0,0,33,high,7,FREE,0
12058,1877460,Ghost,game,0,0,229.0,200-299,0,0,7,low,1,THB,0
12059,1967480,One Many Nobody,game,0,0,115.0,100-199,1,0,20,medium,3,THB,0
12060,1975420,Othello：Daynight Time Clash,game,0,0,50.0,1-99,0,1,0,low,3,THB,0
12061,1977900,Bonza Boom,game,0,0,23.0,1-99,0,1,0,low,3,THB,0
12062,1986900,BLOCKED ZONA,game,0,0,400.0,300-499,0,0,15,medium,2,THB,0
12063,2206720,Lab Inspect,game,0,0,115.0,100-199,0,0,5,low,103,THB,0
12064,2223130,Tactical Command,game,0,0,179.0,100-199,1,0,0,low,1,THB,0
12065,775620,Fight or Flight,game,1,0,0.0,Free,0,0,0,low,1,FREE,0
12066,971650,Failspace,game,0,0,189.0,100-199,0,0,0,low,1,THB,0
12067,1475080,Relaxing Kite,game,0,0,23.0,1-99,0,0,0,low,6,THB,0
12068,1058270,Inn Legend,game,0,0,159.0,100-199,0,0,100,very high,1,THB,0
12069,1061240,Quiet Sleep,game,0,0,23.0,1-99,0,0,0,low,2,THB,0
12070,1081590,Quest? Quest!,game,0,0,175.0,100-199,0,0,24,medium,1,THB,0
12071,1092800,Summit of the Wolf,game,0,0,239.0,200-299,0,0,38,high,1,THB,0
12072,1199360,Rat Racer,game,0,0,140.28,100-199,0,0,0,low,1,THB,0
12073,1206570,逆光 Sunwards,game,0,0,189.0,100-199,1,0,14,medium,8,THB,0
12074,1225810,FOS,game,1,0,0.0,Free,0,8,100,very high,2,FREE,0
12075,1234830,Warmth,game,0,0,47.0,1-99,0,0,16,medium,1,THB,0
12076,1252000,GOAL! The Club Manager,game,0,0,849.0,800+,0,2,0,low,2,THB,1
12077,1336070,Ynglet: Prologue,game,1,0,0.0,Free,1,0,0,low,1,FREE,0
12078,1391090,BUGWORLD:ONLINE PRESENTS MITCH MAKER,game,1,0,0.0,Free,0,0,0,low,1,FREE,0
12079,1403110,Primeval,game,0,0,295.0,200-299,0,0,0,low,1,THB,0
12080,1423980,Streatham Hill Stories,game,0,0,99.0,100-199,0,0,0,low,1,THB,0
12081,1489500,Crowhille - Detective Case Files VR,game,0,0,119.0,100-199,0,0,0,low,1,THB,0
12082,1502680,Dobo's Heroes,game,0,0,135.0,100-199,1,0,22,medium,9,THB,0
12083,1506720,Smoked Gun,game,0,0,88.0,1-99,0,0,0,low,1,THB,0
12084,1514620,Quiet Thoughts,game,1,0,0.0,Free,0,0,0,low,1,FREE,0
12085,1585160,Secrets of Egypt,game,0,0,189.0,100-199,0,0,0,low,2,THB,0
12086,1593220,Jessie 'Boom' James - a jigsaw chess tale,game,0,0,47.0,1-99,0,0,18,medium,1,THB,0
12087,1596640,Dark Chronicles: The Soul Reaver,game,0,0,155.0,100-199,0,0,0,low,1,THB,0
12088,1760020,GROUND-UNBOUND,game,0,0,99.0,100-199,0,0,0,low,1,THB,0
12089,1784630,Alice!,game,0,0,189.0,100-199,0,0,26,medium,3,THB,0
12090,1806030,Minimal Dungeon RPG,game,0,0,119.0,100-199,0,0,0,low,10,THB,0
12091,1899800,Raisond'etre,game,0,0,135.0,100-199,0,1,0,low,4,THB,0
12092,2021280,Inside My Mind 2,game,0,0,99.0,100-199,0,0,70,very high,3,THB,0
12093,1903490,Crabby Beach,game,0,0,115.0,100-199,0,0,5,low,103,THB,0
12094,2050510,Oriental Dynasty - Silk Road defense war,game,0,0,119.0,100-199,0,0,76,very high,10,THB,0
12095,2091720,Nightmare,game,0,0,99.0,100-199,1,0,10,low,11,THB,0
12096,2301370,Fantasy World Souls,game,1,0,0.0,Free,1,0,0,low,2,FREE,0
12097,1415380,Overlay Studio,game,1,0,0.0,Free,0,0,0,low,1,FREE,0
12098,917020,The Con Simulator,game,0,0,99.0,100-199,0,1,3,low,2,THB,0
12099,932530,Skull's Impossible Quest,game,0,0,179.0,100-199,1,0,15,medium,1,THB,0
12100,1014050,Hockey Manager 20|20,game,0,0,400.0,300-499,0,0,42,high,3,THB,1
12101,1066460,The Firelord,game,0,0,47.0,1-99,1,0,0,low,2,THB,0
12102,1124990,Destructivator 2,game,0,0,119.0,100-199,0,0,18,medium,2,THB,0
12103,1159680,Silent Sector,game,0,0,315.0,300-499,1,0,40,high,7,THB,0
12104,1195220,Gunman And The Witch,game,1,0,0.0,Free,0,0,0,low,1,FREE,0
12105,1244210,Fragile Box,game,0,0,47.0,1-99,0,0,6,low,13,THB,0
12106,1291830,Outlaws: Corwin's Treasure,game,0,0,179.0,100-199,0,0,0,low,3,THB,0
12107,1296860,Enter Digiton,game,0,0,189.0,100-199,1,0,11,medium,1,THB,0
12108,1379660,The Developer,game,0,0,63.0,1-99,0,0,39,high,6,THB,0
12109,1460440,Ruby Heart [Visual Novel / Otome],game,1,0,0.0,Free,0,0,0,low,2,FREE,0
12110,1517810,反图灵测试/Anti-TuringTest,game,0,0,199.0,200-299,0,0,0,low,2,THB,0
12111,1526680,Russian Prison Tattoo Simulator,game,0,0,45.0,1-99,0,0,0,low,2,THB,0
12112,1651360,Fisticubes - One Button Boxing!,game,1,0,0.0,Free,0,0,15,medium,1,FREE,0
12113,1740420,Colors! Maze,game,0,0,23.0,1-99,1,0,100,very high,29,THB,0
12114,1785440,Russian Train Trip,game,0,0,95.0,1-99,0,0,0,low,8,THB,0
12115,1822640,Rogue Dungeon,game,0,0,315.0,300-499,0,0,25,medium,1,THB,1
12116,1828630,幻想枝魂 Soul Fantasy,game,1,0,0.0,Free,0,0,0,low,1,FREE,0
12117,1923720,Wildlife Planet: The Incremental,game,0,0,63.0,1-99,0,0,0,low,6,THB,0
12118,1943280,Past Particles,game,0,0,142.0,100-199,0,2,28,high,3,THB,0
12119,2072950,Heavy Works,game,0,0,69.0,1-99,0,0,0,low,1,THB,0
12120,2130510,Divinus Vanitas,game,0,0,63.0,1-99,0,0,22,medium,1,THB,0
12121,2240200,Final Fort,game,0,0,95.0,1-99,0,0,0,low,3,THB,0
12122,1311640,Swarm,game,1,0,0.0,Free,1,0,18,medium,1,FREE,0
12123,913720,Alchemic Cutie,game,0,0,289.0,200-299,1,1,50,high,2,THB,0
12124,1021800,Million Dungeon,game,0,0,219.0,200-299,0,1,108,very high,2,THB,0
12125,1096360,Fate of WINDSHIFT,game,0,0,199.0,200-299,1,0,0,low,2,THB,0
12126,1103410,The Tower Of TigerQiuQiu,game,1,0,0.0,Free,0,99,0,very high,1,FREE,0
12127,1132670,Metal Heads,game,0,0,295.0,200-299,1,1,0,low,1,THB,0
12128,1198490,All That Remains: Part 1,game,0,0,63.0,1-99,0,0,0,low,5,THB,0
12129,1211420,Find Me: Horror Game,game,0,0,220.0,200-299,0,0,8,low,5,THB,0
12130,1220120,Dungeon Origins,game,0,0,189.0,100-199,0,0,20,medium,1,THB,0
12131,1256920,D3D INSIDE 2: HELL,game,0,0,115.0,100-199,0,0,0,low,2,THB,0
12132,1291060,Epicure,game,0,0,99.0,100-199,0,0,5,low,1,THB,0
12133,1309280,Corners,game,0,0,23.0,1-99,0,0,5,low,9,THB,0
12134,1312310,Golden Moon,game,1,0,0.0,Free,0,0,5,low,1,FREE,0
12135,1330960,The Commission 1920: Organized Crime Grand Strategy,game,0,0,239.0,200-299,0,1,20,medium,1,THB,0
12136,1400210,Death Drives A Bus,game,0,0,23.0,1-99,1,0,8,low,1,THB,0
12137,1404150,Escape the City,game,0,0,46.0,1-99,0,0,0,low,1,THB,0
12138,1468040,Elmarion: Dragon's Princess,game,0,0,199.0,200-299,0,0,10,low,5,THB,0
12139,1483060,Cube Paradox,game,0,0,63.0,1-99,0,0,3,low,3,THB,0
12140,1539780,Winning Love by Daylight [Ep 1 Demo],game,1,0,0.0,Free,0,0,30,medium,1,FREE,0
12141,1623380,ACIIIIIIIIIIIIIIID,game,0,0,220.0,200-299,0,0,0,low,29,THB,0
12142,1708710,Food Delivery Battle,game,0,0,95.0,1-99,1,0,9,low,2,THB,0
12143,1745640,MACE: Mapinguari's Temple,game,0,0,115.0,100-199,0,0,26,medium,2,THB,0
12144,1755740,侵入：源代码,game,0,0,47.0,1-99,0,0,0,low,1,THB,0
12145,1773560,The Tree,game,0,0,99.0,100-199,0,0,9,low,7,THB,0
12146,1787470,Snake Pit,game,0,0,45.0,1-99,0,0,5,low,2,THB,0
12147,1889130,Escape from the 70's,game,0,0,69.0,1-99,0,0,4,low,2,THB,0
12148,1945760,Cyphers Game,game,1,0,0.0,Free,1,0,10,low,2,FREE,0
12149,1955830,Touhou Hero of Ice Fairy,game,0,0,199.0,200-299,1,7,63,very high,2,THB,0
12150,1965130,Key Puss,game,0,0,95.0,1-99,0,0,0,low,4,THB,0
12151,1979700,Logica Emotica,game,0,0,69.0,1-99,0,0,3,low,29,THB,0
12152,2168650,The Asafo Journey,game,0,0,47.0,1-99,1,0,0,low,1,THB,0
12153,796290,World of Tennis: Roaring ’20s,game,1,0,0.0,Free,1,0,36,high,10,FREE,0
12154,993250,Cover Sky,game,0,0,23.0,1-99,0,0,7,low,8,THB,0
12155,1020050,Startup Valley Adventure,game,0,0,189.0,100-199,0,0,32,high,5,THB,0
12156,1328810,Shoot. Push. Repeat.,game,0,0,23.0,1-99,0,0,100,very high,29,THB,0
12157,1030830,Mafia II: Definitive Edition,game,0,0,720.0,500-799,1,0,67,very high,12,THB,1
12158,1186630,1971 PROJECT HELIOS,game,0,0,209.0,200-299,1,0,39,high,5,THB,0
12159,1229250,Uniseas,game,0,0,69.0,1-99,0,0,4,low,1,THB,0
12160,1253690,Teke Teke - テケテケ,game,0,0,99.0,100-199,0,0,3,low,1,THB,0
12161,1289490,Dungeon Solver,game,0,0,23.0,1-99,0,0,6,low,1,THB,0
12162,1346740,Tiny Light,game,0,0,139.0,100-199,0,0,0,low,1,THB,0
12163,1391990,Berries Challenge,game,0,0,3600.0,800+,1,0,4,low,28,THB,1
12164,1394090,Power of Ten - Demo,game,1,0,0.0,Free,1,0,12,medium,1,FREE,0
12165,1407240,Landing,game,1,0,0.0,Free,0,0,0,low,1,FREE,0
12166,1468280,Inland,game,0,0,47.0,1-99,0,0,4,low,14,THB,0
12167,1505010,Blockdown,game,1,0,0.0,Free,1,0,0,low,1,FREE,0
12168,1523170,Aladdin : Save The Princess,game,0,0,23.0,1-99,0,0,0,low,1,THB,0
12169,1541850,Endless Furry Clicker,game,0,0,23.0,1-99,0,0,100,very high,1,THB,0
12170,1545570,Wolf Adventures,game,0,0,189.0,100-199,0,0,15,medium,2,THB,0
12171,1566220,Terafall: Survival,game,0,0,199.0,200-299,0,0,0,low,1,THB,0
12172,1566700,VR Prison Escape,game,0,0,45.0,1-99,0,0,0,low,15,THB,0
12173,1571960,The Corpsmen,game,0,0,289.0,200-299,0,0,74,very high,1,THB,0
12174,1640930,BeeFense BeeMastered,game,0,0,189.0,100-199,1,0,18,medium,4,THB,0
12175,1645270,Art of Destruction,game,0,0,115.0,100-199,0,0,0,low,5,THB,0
12176,1681890,Little League World Series Baseball 2022,game,0,0,579.0,500-799,1,0,23,medium,1,THB,1
12177,1855610,Happy Island Life,game,0,0,63.0,1-99,0,0,0,low,1,THB,0
12178,1917760,Through the Kill Screen,game,0,0,119.0,100-199,0,0,42,high,1,THB,0
12179,1960800,Overrogue,game,0,0,327.0,300-499,0,2,26,high,2,THB,0
12180,1998100,Robber Sam,game,0,0,319.0,300-499,0,0,0,low,2,THB,0
12181,2012520,Aero Striker - World Invasion,game,0,0,239.0,200-299,1,0,0,low,1,THB,0
12182,2059960,The Rumble Fish 2,game,0,0,435.0,300-499,1,3,24,high,10,THB,1
12183,2100230,Easy Simple Game,game,0,0,43.0,1-99,1,0,10,low,2,THB,0
12184,2306390,Soul Knight: The Forest of Spirits,game,0,0,23.0,1-99,0,0,8,low,1,THB,0
12185,1295230,三国志猛将传,game,0,0,99.0,100-199,0,0,28,medium,1,THB,0
12186,1314770,Three Kingdom: The Journey,game,0,0,219.0,200-299,0,0,0,low,3,THB,0
12187,874060,Bleeding Moons,game,0,0,189.0,100-199,0,0,19,medium,2,THB,0
12188,1033000,Shoot The Zombirds VR,game,0,0,115.0,100-199,0,0,5,low,1,THB,0
12189,1228870,Bartlow's Dread Machine,game,0,0,119.0,100-199,1,0,19,medium,6,THB,0
12190,1247460,To the Edge of the Sky,game,1,0,0.0,Free,0,2,19,medium,1,FREE,0
12191,1353250,Infected zone 感染之地,game,0,0,119.0,100-199,0,0,0,low,2,THB,0
12192,1355430,The Outcast Lovers,game,1,0,0.0,Free,0,0,0,low,1,FREE,0
12193,1361180,Gemini Strategy Origin,game,0,0,88.0,1-99,0,7,12,high,3,THB,0
12194,1363790,Deadly Way,game,0,0,115.0,100-199,0,0,6,low,1,THB,0
12195,1368860,像素女友,game,1,0,0.0,Free,0,0,0,low,1,FREE,0
12196,1412560,Death Rattle - Hell Unleashed,game,0,0,220.0,200-299,0,0,61,very high,1,THB,0
12197,1422820,Hidden Shelter,game,0,0,95.0,1-99,0,0,12,medium,4,THB,0
12198,1432710,新魔剑（New Magic Sword）,game,1,0,0.0,Free,0,0,0,low,1,FREE,0
12199,1473870,Hell Loop,game,0,0,69.0,1-99,0,0,15,medium,1,THB,0
12200,1478620,Return of the Heir,game,0,0,99.0,100-199,0,0,0,low,1,THB,0
12201,1491530,Mastermine,game,0,0,69.0,1-99,0,0,22,medium,1,THB,0
12202,1506520,Green world: Catharsis,game,0,0,95.0,1-99,1,0,6,low,8,THB,0
12203,1533500,ORKANA CONFLICT VR,game,0,0,199.0,200-299,0,0,9,low,2,THB,0
12204,1566620,Puzzletronics Analog Eletronics,game,0,0,47.0,1-99,0,0,14,medium,7,THB,0
12205,1579880,The Light Brigade,game,0,0,495.0,300-499,0,0,24,medium,10,THB,1
12206,1587190,Puzzletronics Digital Infinite,game,0,0,47.0,1-99,0,0,13,medium,6,THB,0
12207,1599210,Line of War,game,0,0,23.0,1-99,0,0,0,low,1,THB,0
12208,1639040,There Will Be No Turkey This Christmas,game,0,0,95.0,1-99,0,0,27,medium,2,THB,0
12209,1716480,Tied by your Red,game,0,0,95.0,1-99,0,0,24,medium,3,THB,0
12210,1787860,Crawlspace,game,1,0,0.0,Free,0,0,0,low,1,FREE,0
12211,1828750,They Came From Below,game,0,0,319.0,300-499,0,0,0,low,1,THB,0
12212,1864860,Hidden Islands,game,0,0,3600.0,800+,0,0,6,low,29,THB,1
12213,1873750,Periphery Online,game,0,0,115.0,100-199,0,0,0,low,2,THB,0
